year,depth,transect,replicate,number,biomass,species_level,phylum_order,area,totalsample_count,density_m2,yearly_temp_avg
2018,5,A,2,1,5e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,A,2,1,3e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,5,A,3,3,0.0147,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,A,3,1,2e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,A,3,1,0.0023,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,3,5,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,1,14,0.0311,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,A,1,12,0.0196,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,A,1,7,0.0173,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,1,1,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,1,1,0.0013,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,A,1,3,0.0011,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,A,2,3,0.0021,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,14,0.0414,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,A,2,3,0.0013,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,2,6,0.0509,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,A,2,5,0.0022,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,A,2,2,0.0012,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,A,3,19,0.029,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,1,0.001,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,A,3,1,0.0017,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,A,3,2,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,3,5,0.0046,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,A,3,10,0.0358,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,10,A,1,1,0.0069,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,A,1,2,0.0041,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,A,2,1,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,A,2,3,0.0549,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,A,2,1,0.0023,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,10,A,2,1,0.0029,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,A,3,1,0.0109,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,A,3,1,0.0077,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,5,0.0058,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,1,41,0.0072,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,76,0.0152,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,5e-5,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,5,0.0134,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,5e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,0.0037,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,5e-5,Unknown Corixidae,Hemiptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,6,0.0312,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,6,0.0138,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,2,1,0.0019,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,34,0.0052,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,2,20,0.0029,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,1,0.0018,Glyptotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,1,0.0117,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,4,0.0045,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,1,0.001,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,7,0.0413,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,4,0.0071,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,0.0022,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,29,0.0094,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,3,18,0.0104,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,3e-4,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,2,2e-4,Paratendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,B,3,3,0.005,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,B,1,6,0.0395,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,1,3,0.0037,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,B,1,2,0.0039,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,1,1,8e-4,Unknown Corixidae,Hemiptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,6,0.014,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,1,4e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,B,2,1,2e-4,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,1,3e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,3,9,0.0213,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,6e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,8e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,B,3,4,0.0011,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,0.0027,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,5e-5,Unknown Corixidae,Hemiptera,0.107,NA,NA,16.536027397260273
2018,5,B,1,1,0.0018,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,1,10,0.0178,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,B,1,1,3e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,5,B,2,5,0.0016,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,2,10,0.087,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,B,2,2,6e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,5,B,3,5,3e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,3,10,0.0063,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,1,2,0.0026,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,1,5,0.0025,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,2,4,0.0046,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,2,2,0.0019,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,3,7,0.0061,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,1,3,0.0016,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,1,1,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,1,1,0.0012,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,10,B,2,8,0.0042,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,2,1,0.0226,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,2,1,3e-4,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,3,4,0.0325,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,3,6,0.0019,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,10,0.0184,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,1,42,0.0321,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.0059,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.0021,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,4,0.002,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,C,1,7,6e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.0019,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,4,0.001,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,5e-5,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,5e-5,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,1,5e-5,Unknown Lepidoptera,Lepidoptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,1,4e-4,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,3,0.0076,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,168,0.0189,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,10,0.0013,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,3,23,0.0037,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,3,20,0.0109,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.001,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0021,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0052,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0012,Helobdella stagnalis,Hirudinea,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0014,Unknown Coenagrionidae,Odonata,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,3e-4,Unknown Coenagrionidae,Odonata,0.107,NA,NA,16.536027397260273
2018,1,C,2,13,0.0094,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,2,13,0.0188,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,2,4,0.0026,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,9,0.0023,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,96,0.0158,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,2,2,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,C,2,3,0.0016,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,7e-4,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,0.0027,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,0.0023,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,1,0.001,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,2,0.0055,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,4,0.0025,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,C,1,3,0.0013,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,C,1,14,0.1084,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,2,0.0012,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,1,1,2e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,1,5e-5,Endochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,1,1,0.0012,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,1,14,0.0044,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,2,2,0.009,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,C,2,8,0.0073,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,2,4,0.0239,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,0.0013,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,4e-4,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,9e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,5e-5,Cladopelma spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,11,0.003,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,14,0.0565,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,3,9,0.0028,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,7e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,3,4e-4,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,3,C,3,5,0.0034,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,0.0015,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,3,2,0.0013,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,5,C,1,9,0.02,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,1,7,0.0066,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,C,1,12,0.0028,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,C,1,9,0.002,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,1,2,5e-5,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,2,16,0.095,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,2,20,0.0161,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,C,2,9,8e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,2,16,0.0028,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,C,2,2,0.0028,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,3,14,0.049,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,3,9,0.0065,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,C,3,8,0.0024,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,3,10,0.0014,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,C,3,1,0.0068,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,2,0.001,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,12,0.0712,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,1,8,0.0109,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,C,1,8,0.0033,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,0.0029,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,1,14,0.0087,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,1,8,0.0024,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,42,0.1728,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,0.0041,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,2,21,0.0152,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,4e-4,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,2,33,0.0109,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,8e-4,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,2,19,0.0033,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,3,9,0.0318,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,3,5,0.0018,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,3,11,0.0051,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,3,1,0.002,Paratendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,2,9e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,8,C,3,5,0.0032,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,10,C,1,1,0.0021,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,C,1,1,0.0022,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,C,1,1,2e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,C,2,1,6e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,C,3,2,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,C,3,2,2e-4,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,C,3,1,0.0026,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,10,C,3,1,5e-5,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,6,0.0019,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,17,0.0047,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,5e-5,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,3e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,15,0.0022,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,4,5e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,2,2,5e-5,Cladopelma spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,1,5e-5,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,9,0.0013,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2016,5,A,2,4,0.0021,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,5,A,2,2,0.0011,Tanytarsus spp.,Diptera,0.107,NA,NA,15.308
2016,5,A,2,2,2e-4,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,5,A,2,3,4e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,5,A,2,1,1e-4,Paratendipes spp.,Diptera,0.107,NA,NA,15.308
2016,5,A,2,3,4e-4,Tanytarsus spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,2,1,0.0011,Chironomus spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,2,1,0.0011,Dicrotendipes spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,2,1,0.0011,Tribelos spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,2,1,0.0011,Procladius spp.,Diptera,0.107,NA,NA,15.308
2016,8,A,2,1,9e-4,Unknown Chironomidae,Diptera,0.107,NA,NA,15.308
2017,1,A,1,1,9e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,3,0.0027,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,5,0.0045,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,1,2,0.0018,Ablabesmyia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,1,0.0012,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,2,0.0023,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,3,0.0035,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,2,0.0023,Cricotopus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,14,0.0162,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,1,0.0012,Cricotopus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,1,0.0012,Cricotopus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,11,0.0236,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,4,0.0086,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,2,1,0.0021,Cricotopus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,1e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,4,4e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,3,3e-4,Microtendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,1e-4,Paratendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,1e-4,Ablabesmyia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,1e-4,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0012,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0012,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,2,0.0012,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,6,0.0036,Ablabesmyia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,6e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,3,0.0018,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,5,0.003,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,6e-4,Cricotopus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,A,3,1,6e-4,Ablabesmyia spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,1,1,6e-4,Endochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,2,1,0.0026,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,2,1,0.0026,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,3,2,2e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,3,1,5e-5,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,3,1,5e-5,Polypedilum spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,3,1,5e-5,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,3,A,3,2,2e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,1,1,5e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,1,1,5e-4,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,1,10,0.0047,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,1,0.0016,Pseudochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,5,0.0082,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,3,0.0049,Procladius spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,2,7e-4,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,1,4e-4,Polypedilum spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,9,0.0033,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,1,4e-4,Parachironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,1,4e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,5,A,2,8,0.0029,Tanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,2,1,8e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,2,1,8e-4,Cladopelma spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,2,1,8e-4,Procladius spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,2,1,8e-4,Unknown Chironominae,Diptera,0.107,NA,NA,16.00675159235669
2017,1,C,2,1,7e-4,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,C,2,4,0.0029,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,1,C,2,1,7e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,2,4,0.0213,Pisidium spp.,Bivalvia,0.107,NA,NA,16.00675159235669
2017,8,A,2,1,5e-5,Chironomus spp.,Diptera,0.107,NA,NA,16.00675159235669
2017,8,A,3,1,0.0072,Helobdella elongata,Hirudinea,0.107,NA,NA,16.00675159235669
